username;date;retweets;favorites;text;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
marko_boko;2015/11/08;0;5;"Dakle, talačka vlada, usudio bih se reći. #izboriHR #izbori2015";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FrankaOreb;2015/11/08;1;17;"A ja sam mislila da smo premala zemlja za velike gluposti. #izborihr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
novilisthr;2015/11/08;1;0;"HDZ 63 , SDP 53, MOST 18, IDS 4, HDSSB 2 , Živi zid, Stranka Milana Bandića i Uspješna Hrvatska po 1 na 22 posto prebrojanih #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
kbrecic;2015/11/08;4;2;"22 posto obrađenih glasova #izboriHR #N1info pic.twitter.com/rmjs5SoHUr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HuzHtv;2015/11/08;0;1;"Petrov: Bolje novi izbori nego nesposobna vlast četiri godine @NLMost #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brodonacelnik;2015/11/08;0;4;"Честитам коалицији МОСТ. Од локала почиње прави пут до промјена у друштву. #izborihr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BarbaR_ZD;2015/11/08;0;1;"@AntiKomentar dodao bih i linog i krajnje nekompetentnog #izborihr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69trut;2015/11/08;0;2;"gledam ove koke iz domoljubnog stozera na HRTu. sve u kolinda plavom. izgleda ko simpozij ZETovih kondukterki #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ylodi;2015/11/08;0;2;"Svi vi koji cvilite zbog rezultata #izboriHR : što ste Vi napravili da ne budu takvi?";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
192900mus;2015/11/08;0;1;"Ajde za razliku od Tome, Bozo zna brojati i vise od 3! +digitalizacija #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
vecernji_list;2015/11/08;0;3;"Pusić: Tko god bude sastavljao Vladu morat će mirno i ozbiljno pregovarati s MOST;om http://bit.ly/1GRcAdG ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
StKruno;2015/11/08;0;0;"Petrov: Uvodili profesionalni menadžment u javni sektor. #izboriHRT #izborihr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gdinOtac;2015/11/08;0;3;"Ali kad nas Crni i Njonjo krenu po svijetu predstavljat :)) #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
seyo_keydura;2015/11/08;1;1;"Sinčić u politici propada neslavno kao i na faksu #izbori2015 #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
_chrissays;2015/11/08;1;1;"#Croatia: 22% of votes counted ; HDZ 60 seats (+3 from voters abroad), SDP ; 53, @NLMost 18. 76 needed for majority. #izboriHR #izbori2015";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
lonto12;2015/11/08;0;1;"ISUSE K;R;I;S;T;E. #dragilastane #izboriHR https://twitter.com/MazzoccoV/status/663468598531399680 …";;;;;;;;;;;;;;;;;;;;;;;;;;
Pehroo;2015/11/08;0;2;"Mirela Holly najavila ostavku u ORAHu... dobro, hajde bar neće biti više nestašice marihuane. #izboriHR #nocodluke";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
mmarusic88;2015/11/08;2;14;"Najdraža moja Rijeko. komunjare 4ever. #izbori2015 #izboriHR #izboriRH pic.twitter.com/M0xc56HClk";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PuruJarvi;2015/11/08;0;7;"Jel krizni štab još uvek zaseda? Kanda će izbori uskoro, kad je 'vako napeto...";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SibenikIN;2015/11/08;0;0;"Prvi službeni, nepotpuni rezultati izbora http://fb.me/1ZueKJvPk ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
vdulabic;2015/11/08;1;7;"Halo šefovi stranaka, što čekate? Zovi Petrova, odmah! Nudi brda i doline, obećavaj sve i svašta! #izborihr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
strings_kings;2015/11/08;3;15;"Petrov je tek sad u dreku i tu mu zavrsava politicka karijera. Mora birati hoce li na vlast dovesti HDZ ili SDP. Reforme my ass #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ma1rko;2015/11/08;0;2;"Drago mi je da bar Skoko kuzi kaj Petrov hoce reci. #izborihr #izbori2015";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Iva_Konstanca;2015/11/08;1;3;"Petrov kaže da ga još niko nije zvao @hrtvijesti #izboriHR Mobilni pretplatnik je super dostupan, molim vas pozovite ponovo";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BarbaR_ZD;2015/11/08;1;1;"@AntiKomentar da, jebiga nemos 2x nekaznjeno izgubit izbore (2007/2015) i jos uvik bit celnik stranke. osim u HR narqvno #izborihr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
hrtizbori;2015/11/08;1;0;"Petrov: Reforma javne i lokalne uprave, reforma sudstva, poticanje gospodarstva su glavne točke. #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HuzHtv;2015/11/08;1;0;"DIP 22% obrađeno HDZ 63 SDP 53 MOST 18 IDS 4 HDSSB 2 ŽIVI ZID 1 BANDIĆ 1 USPJ.HR 1 #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FRANKO_CRO;2015/11/08;0;0;"#izbori2015 pic.twitter.com/LDR0CS1k2e";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
sbsuzana;2015/11/08;0;2;"Niti će se svijet prestati okretati niti će Hrvatska propasti pobijedi li HDZ. To kaj se to nama ne dopada ; that's life #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
lajfizbjutiful;2015/11/08;0;5;"Gledam @izboriHR kako odmah izbacuju rezultate, a naš #CIK se hvalio što su rezultate dali prije isteka roka tj. 20;tak dana nakon izbora";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
branaja;2015/11/08;0;0;"opet na novoj gostima ne daju sjesti? jadni stoje prekriženih ruku :/ #izboriHR #izbori2015";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
filipraunic;2015/11/08;2;2;"Moje pitanje ministru Vrdoljaku ; Postoji li opcija da Petrov bude premijer? 'Pitajte to g. Petrova' #izboriHR @TelegramHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KVidic;2015/11/08;0;0;"@_ladjevic još je rano za čestitke. Ali hvala. #izborihr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NikolinaZavisic;2015/11/08;1;1;"Hdz;ovke se uplavile #N1info #izboriHR pic.twitter.com/d0HDYu3jhM";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RusmirNefic;2015/11/08;1;2;"Najobičniju projekciju na nesto vecu zgradu, voditelj @RTLTelevizija nazva "nikad vidjenom, 3D projekcijom" ... Hahaha #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
hrtizbori;2015/11/08;1;0;"Petrov: Nitko me još nije zvao! #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PohlepnaJetra;2015/11/08;0;1;"Petrov ima priliku iskusiti kako je to biti najljepša cura u razredu! #izboriHR #izbori2015 #noćodluke";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
nijesam_bitan;2015/11/08;0;3;"Pa kak je krenulo do preksutra nece biti obrađena svi rezultati jer nećete vjerovati sustav je jebeno spor #Izbori2015 #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PolitikaPlus;2015/11/08;0;0;"http://bit.ly/1PwumnH  GONG: Zabrinjavaju kršenja šutnje i nesnalaženja biračkih odbora @GONG_hr #izborihr #politikahr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
hrtizbori;2015/11/08;1;2;"Šiber: Predsjednica @KolindaGK mora ostaviti vrijeme za konsolidaciju i tek onda odrediti mandatara. #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MondoCG;2015/11/08;0;0;"Izbori: HDZ najjači, a pobednik ; MOST http://dlvr.it/ChHXSB ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ludispale;2015/11/08;2;26;"Za mene je pobednik onaj momak što je rekao da neće sarađivati sa crnokošuljašima (tvit pišem samo da bi izašao na HRT) #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
viborc;2015/11/08;2;1;"Rezultati #izborihr po izb. jedinicama ; relativni pobjednici. Plavo = HDZ, Crveno = SDP. http://rezultati;izbora.com  pic.twitter.com/u6Gj2Gy5AI";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gile2004;2015/11/08;0;0;"Kakav narod takva vlast. Valjda će barem ovi iz Mosta biti malo pametniji. Jer biti pametniji od HDZ;SDP majmuna nije teško. #izbori2015";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
markojurci;2015/11/08;0;1;"Podolnjak (Most) kaže da 8 saborskih zastupnika čiji su mandatu ustavna garancija. ne bi trebali sudjelovati u izglasavanju Vlade. #izborihr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
lonto12;2015/11/08;0;1;"@RTLTelevizija počinju me nervirati ovi bobićevi komentari ala "ponovimo gradivo" nakon izjave iz nekog stožera. stop it. #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JosipVujcic;2015/11/08;1;6;"Ja kad Karamarkec dobije mandat. #izboriHR pic.twitter.com/4rlqHFakgB";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
nataknemte;2015/11/08;0;0;"Most je most nezavisnih lista ,nece to dugo. . sve sto je dobro kratko traje ,ali..dobar pokusaj #izboriRH";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PuruJarvi;2015/11/08;4;11;"Braća Hrvati nam kradu fazone " @kolar_ana: Repriza. #izboriRH #izbori2015 pic.twitter.com/Xm3IwGJQeS"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
shokre_hrvoje;2015/11/08;0;0;"Mislim da nepisani junaci koji su svojim neodlaskom ili crtanjem pipaca&cvjetića na listiću odlučuju izbore #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
vdulabic;2015/11/08;1;8;"Vlado Šeks nije na Pantovčaku! Možda je zabunom čovjek otišao u HDZ;ov stožer. #izborihr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
nidjevez_e;2015/11/08;0;4;"Mirela Holy ambiciozna kao Šukalo, rezultati kao Hadži Mitrovićevi. #IzboriHr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
stellar_musique;2015/11/08;1;2;"prigodna uz ovu #izborihr tragediju <3 https://twitter.com/taubek1/status/663467506028429313 …";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
kompirmandza;2015/11/08;0;1;"@KokiCvetanoski @fantazijata @khayteeb ama nisto be koki . ke mi se najdes i ti nekad eve izbori idat :)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
svushi;2015/11/08;0;4;"Pobjeda dana bi bila kad bi vidla Suncin tvit na HRT #izbori2015 #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NinoMujkic;2015/11/08;0;0;"sad će Karamarko sa svojom domoljubnom koalicijom da kara po BiH #izborihr #izboriHRT";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
hrtizbori;2015/11/08;4;8;"Panoramska fotografija večeras glavne režije 9 u izbornoj noći. Još tri režije rade paralelno. #izboriHR pic.twitter.com/0YFLPWak5w";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SilverSpace;2015/11/08;0;1;"Mislim da uskoro idem spat. iPad mi je na 12% #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JosipVujcic;2015/11/08;2;5;"Ja ubrzo. #izboriHR pic.twitter.com/8djvfa4MQe";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JasminaAJB;2015/11/08;0;0;"Izbori u 3D #aljazeerabalkans #ajb #ajbalkans #izbori2015 #hrvatskaizbori https://instagram.com/p/91s3Owy48z/ ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
abdic88;2015/11/08;0;0;"Nacionalne manjine (albanska, bošnjačka, crnogorska, mak i slovenska) #izboriRH #izbori2015 pic.twitter.com/80h2qUdr8C";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KingDalmatia;2015/11/08;0;0;"Svima s iole malo mozga u glavi dosta! #politikahr #izbori2015 #izboriHR #nocodluke pic.twitter.com/jjR6HbdLLd";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
dvogled;2015/11/08;0;1;"Hrvatskoj se smeše novi izbori #možda";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
tylersk;2015/11/08;2;5;"kao prvi potez novog predsjednika vlade Karamarka očekujem tradicionalno postavljanje kamen temeljca Pelješkoga mosta #izboriHr #izbori2015";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
anana14;2015/11/08;0;2;"Zasto ne postivati legitimne odluke i glasove građana? Cemu pljuvanje po svemu sudeci vecinskoj odluci? #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
itomic13;2015/11/08;0;2;"Sjajan govor Petrova @NLMost #izboriHR izbori2015";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
hrvojeh;2015/11/08;0;2;"22% 53:63 most na 18 #izborihr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BarbaR_ZD;2015/11/08;1;4;"dobru kajlu je Božo uvalio #karamilanu iliti #hdzsdp, prvo s brojem mandata, pa s ovim govorom #bitćejebeno #izborihr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
tehlurk;2015/11/08;0;2;"Dule in gold V #izboriHR #Believe";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
euinside;2015/11/08;0;0;"#izbori2015 Mirela #Holy, leader of ORaH: Unfortunately, #Croatia hasn't chosen change http://euinsi.de/jp2F ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
nijesam_bitan;2015/11/08;0;1;"Ajmo #domoljubnakoalicija #izboriHR #Izbori2015 #dopobjede";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MatevzNovak;2015/11/08;8;21;"@20committee Now it is clear why Slo. gov. will build a fence on border. HDZ won the elections in Cro.! #izboriHR #izbori2015";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
N1infoSA;2015/11/08;0;0;"Kosor: MOST treba tražiti mjesto premijera, ništa manje http://bit.ly/1kj8AJ9  via @N1infoSA pic.twitter.com/XQEToMuKNA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DarkoMrso;2015/11/08;3;3;"Kako so glasovali Hrvati v #SLO #IzboriHR pic.twitter.com/waf5bN6g5h";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
radospfc;2015/11/08;0;0;"IZBORI U HRVATSKOJ: Pobeda HDZ;a na parlamentarnim izborima http://www.kurir.rs/izbori;u;hrvatskoj;pobeda;hdz;a;na;parlamentarnim;izborima;clanak;2009579 … OCEKIVANO!";;;;;;;;;;;;;;;;;;;;
antonpapic;2015/11/08;0;1;"Nomen est omen. Treba MOST za sastavljanje vlade... #izboriHR #izbori2015";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JosipVujcic;2015/11/08;1;6;"Ja trenutno. #izboriHR pic.twitter.com/xpwIKsElwH";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Djidji__;2015/11/08;0;0;"josipović komponuje posmrtni marš. #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ddretar;2015/11/08;1;6;"TELEVISA PRESENTA #izborihr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
svushi;2015/11/08;1;5;"Pazite sad ovaj mindfuck: ako most ne premosti propadaju izbori, na ponovljenim izborima most pobjeduje #izboriHR #izbori2015";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
anja_nez;2015/11/08;1;8;"Winter is coming #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MrezaDesno;2015/11/08;3;1;"PRVI! REZULTATI U 22:30 HDZ 63 SDP 53 MOST 18 IDS 4 MB 365 1 HDSSB 2 UH 1 ŽIVI ZID 1 #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
nikad_u_dom;2015/11/08;0;0;"A ukoliko nekoga interesuju izbori u Ljepoj više o tome u prvom videu na ovom link;u: http://news;bar.rtl.hr/vijesti/politika/izborna;no;uz;news;bar;pratite;nevienu;tehologiju;3d;projekcije;na;zidu;vas …";;;;;;;;;;;;;;;;;
strings_kings;2015/11/08;0;6;"Raspudic zna zbrajati! Kartao je belu... #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HDZ001;2015/11/08;22;42;"Zahvaljujemo na cestitkama @JJansaSDS i radujemo se suradnji! #izboriHR #izbori2015";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SticVilinstic;2015/11/08;0;1;"Super. #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
balkan021;2015/11/08;1;0;"Glasove Mirele Holy još nisu pretvorili u mandate #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
jelebar;2015/11/08;0;1;"Priželjkujem hrvatski #Borgen :) #izboriHRT #izbori2015 #izborihr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
lookitsabird;2015/11/08;6;20;"Croatia's collective memory is comparable to that of a goldfish. #izbori2015";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
StKruno;2015/11/08;0;0;"Petrov nastupa državnički ali 16 mandata nije mandat za premijera. Sada treba raditi i čekati izvanredne izbore #izborihr #izbori2015";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MaliNosorog;2015/11/08;0;1;"Sve je to meni sumnjivo i neveselo. #izborihr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
jutarnjihr;2015/11/08;1;0;"Božo Petrov: 'Naša je odgovornost veća od bilo kakvih sporazuma i javnobilježničkih ugovora #izbori2015 #izboriHR http://bit.ly/1L4OU0t ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dukovska36;2015/11/08;0;0;"Privremeni nepotpuni rezultati: Domoljubna koalicija 63, Koalicija Hrvatska raste 52, Most 17 http://izbori.hrt.hr/307553/rezultati;izbora;za;zastupnike;u;hrvatski;sabor … via @mojHRT";;;;;;;;;;;;;;;;;;;;;;;;;
MersihaN;2015/11/08;0;0;"Đe Holly Mirela, šta je s orasima? #IzboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
velentajn;2015/11/08;2;3;"Caca, vrati se #izborihr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
npesic82;2015/11/08;0;0;"Petrova vec vidim za ministra vanjskog. #izboriHR #izbori2015";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
hestegZaSve;2015/11/08;0;1;"U stozeru HDZ gledaju BigBrother, pitam se sto nam to porucuju #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
acalic3;2015/11/08;0;4;"Mislim da bi samo ekipi s #twitter trebalo dati pravo glasa #izborihr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
alitaisonfire;2015/11/08;0;4;"Spominje se i @IKopric na HRTu #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
duje_kh;2015/11/08;0;1;"Možda nam ne treba 5 regija, ali 10 županija je sasvim dovoljno. Problem je i preveliki broj općina. #RegionalniPreustroj #IzboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Franko12;2015/11/08;0;9;"I šta sad, sutra sam planirao kupit crvenu pidžamu da mi paše uz božićne praznike, al izgleda da ću morat uzet plavu? Hjoj. :( #izborihr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Eglajs;2015/11/08;0;0;"Chorvatijas parlamenta vēlēšanu iznākumi: http://www.izbori.hr/140zas/rezult/1/nrezultati.html …";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
no_identitY3;2015/11/08;0;1;"Da li su se skrivali ispod MOSTA jer su meni dosad nepoznati? #izboriHR #izbori2015 @hrtizbori";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
novahr;2015/11/08;4;6;"#izboriHr #izboriNovaTV Božo Petrov @NLMost "Mi nemamo uvijete za bilokakve pozicije, mi smo ušli radi promjena!" pic.twitter.com/ti29SDJ2R4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
dnevnikhr;2015/11/08;1;1;"@NLMost Petrov: 'Vjerujem da ćemo biti homogeni jer imamo veliku odgovornost' http://bit.ly/1XYegqa  pic.twitter.com/g0yfStNaa8";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
lonto12;2015/11/08;0;2;"SAD ĆE OVA SRANJA DO PONOĆI. NEŠTO TIPA "PRIČEKAJMO KONAČNE REZULTATE". #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HyItsBarbara;2015/11/08;0;1;"Zelim bit na telki #izborihr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
maljciki;2015/11/08;0;0;"Poštivanje povijesnih činjenica kod stvaranja regija. To je to! #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SunnyCAnderson;2015/11/08;1;2;"#izboriHR, #izbori2015, #politikahr https://twitter.com/JJansaSDS/status/663468474350616577 …";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Asterix_Cro;2015/11/08;0;0;"S obzirom na trenutno stanje, zanima me kakav je horoskop za istospolne zajednice? #samokazem #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MentalTwat;2015/11/08;0;2;"najmanja izlaznost u brodsko;posavskoj. sramota. vidi se da smo beznadni slučaj. #izborihr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
lonto12;2015/11/08;0;8;"žao mi je što #izboriHR traju samo danas, nasmijao sam se kao nikada do sad!";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ptkssccfch;2015/11/08;0;0;"This is the end, hold your breath and count to ten... #izbori2015";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
predsjednik_;2015/11/08;0;6;"Pa što će biti s vladinim Twitter CM;ovima? :( #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JosipVujcic;2015/11/08;0;1;"Čačić je na rubu mandata pa na kraju možda i on bude premijer. #izboriHR #samokažem";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
seyo_keydura;2015/11/08;1;12;"Ova legenda što je pred kamerama pao na koljena i ocrnio sljedećih 5. generacija obitelji <3 #izbori2015 #izboriHR pic.twitter.com/YIAMJnSz6j";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
pogledizstklma;2015/11/08;0;3;"Ne razumijem Petrova. On zeli sve reforme u jednom paketu: sve ili nista. To je malo amaterski. Politika je kompromis. #most, #izbori2015";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ddretar;2015/11/08;0;0;"A ovaj lik na podu u stožeru hdz;a = najrealnija slika hrvatske u naredne četri godine #izborihr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
lpalunko;2015/11/08;0;0;"aha, evo nas konacno malo o gerrymanderingu! sta je s tim suludim izbornim jedinicama? split i dbk jedna, slobostina nije zagreb?! #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JJansaSDS;2015/11/08;51;98;"Iskrene čestitke Domoljubni koaliciji @HDZ001 za zmago na #izboriHR #izbori2015";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
mynameisriven;2015/11/08;0;2;"Dragi susjedi... #izbori2015 #izboriHR pic.twitter.com/9aHqaP2WsH";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BojciZg;2015/11/08;0;1;"Odoh spavati. Sutra je novi radni dan. Tko god bude premijer,nece se nista promijeniti. Osim nekih novih saborskih mirovina. #izboriHr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YoHardwell;2015/11/08;0;0;"Hvala ljudima niske inteligencije i dijaspori naravno, vas se to tice ko i mene izbori u Sierra Leoneu. #izboriNovaTV";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
capanigo;2015/11/08;0;1;"Scene i likovi iz HDZ;ova stožera kao iz Big Brothera. Sada sam još sretniji što nisu dobili moj glas. Od stoljeća sedmog.. #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ervodje;2015/11/08;0;1;"To je stav prema glasanju... #izboriHR https://twitter.com/vuk_oreb/status/663467775806021632 …";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NessaSaelind;2015/11/08;0;1;"Ćirnem ja na #DIP da vidim kako napreduje brojanje nacionalnih manjina kad ono Pupovac premoćno vodi. :D #NisamNiSumnjala #izbori2015";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SStruna;2015/11/08;0;1;"Hoće li "Živi zid" spriječiti deložaciju SDP;a ? #izborhr #izboriHR #izbori2015";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
tomiicaa;2015/11/08;0;2;"Ja bih ovim putem pozdravio mamu i tatu! Bok! #hrizbori #izboriHR #izbori2015 @hrtizbori";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
lucijacec;2015/11/08;0;3;"@mirna_gru #nebrem #izborihr #irelandherewecome";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
kenancerimagic;2015/11/08;0;0;"izbori.hr imaju rezultate po izbornim jedinicama, ali nema totala? #izboriHR #izbori2015";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
bonvivant09;2015/11/08;0;4;"Da se ponove izbori, Božo Petrov bi pobijedio jer mnogo ljudi nije glasovalo za Most iz straha od propadanja glasova. #justsayin #izboriHR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pilendrina;2015/11/08;0;1;"A ne, ne.. Necete @hdz001 šefovat #izborihr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
N1infoZG;2015/11/08;3;2;"Govor Bože Petrova: Vrijeme je za bolne odluke i žrtve bez kalkulacija http://bit.ly/1MiKtkk  #n1info #izborihr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ivan_s_chapter;2015/11/08;2;6;"Gosti u HRT studiju hvale govor Bože Petrova i nazivaju ga premijerskim govorom #izboriRH #izbori2015 #nocodluke";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
vesnav;2015/11/08;3;15;"mislim da mi, koji tweetamo o #izboriRH, činimo manje od 0,03 posto biračkog tijela.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LndnSky;2015/11/08;0;0;"Odoh spavat, čini mi se da se od sutra budim u noćnoj mori! #izbori2015 #izboriRH";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
lonto12;2015/11/08;0;1;"svi sutra nešto počinju, a ja još uvijek čekam. #izboriHR #izbori2015";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cromarko;2015/11/08;0;1;"Hahah koji gušt je čitati ove razočarane SDP;ovce... a izašli su na izbore i dali glas za sadašnje stanje. Strašno. #izborihr #izbori2015";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
vecernji_list;2015/11/08;1;8;"Božo Petrov: Budimo spremni na žrtve bez kalkulacija i gradimo zajedno bolju Hrvatsku http://bit.ly/1Mtb5mp  #izboriHR #izbori2015";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
